source,reference,hypothesis,chrf_segment,bleu_segment,ter_segment
The features of a state include all the following except _______ A. government B. territory C. society D. population,Siffofin ƙasa sun haɗa da duk waɗannan in ban da _______ Option A. gwamnati Option B. yanki Option C. al'umma Option D. yawan jama'a,Abubuwan fasali na jihar sun hada da duk masu zuwa sai _______ Option A. Gwamnati Option B. Territory Option C. jama'a Option D. yawan jama'a,55.712744117038106,44.78315454797505,45.83333333333333
To facilitate movement of people from one member to another the Economic Community of West  African States (ECOWAS) has _________ A. created several border posts within member states B. waived visa requirements for citizens of member countries C. created one currency for all member countries D. maintained regional peace and security through deployment of forces,"Domin sauƙaƙa zirga-zirgar mutane daga wata ƙasa zuwa wata, Ƙungiyar Haɗin Kan Tattalin Arzikin Kasashen Afirka ta Yamma ta _________ Option A. samar da wuraren binciken iyakoki da dama a tsakanin ƙasashe mambobi Option B. soke buƙatar biza ga ’yan ƙasashen dake cikin ƙungiyar Option C. samar da kuɗi guda ɗaya ga dukkan ƙasashe mambobi Option D. tabbatar da zaman lafiya da tsaro a yankin ta hanyar tura dakarun soji",Don sauƙaƙe motsi na mutane daga memba zuwa wata ƙungiyar tattalin arziƙin Yammacin Afirka (ECOWAS) tana da _________ Option A. Ya kirkiro posts da dama a cikin jihohi Option B. BUKATAR BIYAR BUKATAR BIYU ga 'yan kasa kasashen mambobi Option C. An kirkiro kuɗi ɗaya don duk ƙasashen membobin Option D. kiyaye zaman lafiya da tsaro ta hanyar tura sojojin,44.22022464128249,25.89467025857063,62.857142857142854
Public Corporations are referred to as statutory bodies because they are established by _________ A. a legislative instrument B. Acts of parliament C. an executive instrument D. Bye-laws,Ana kiran hukumomin gwamnati da sunan hukumomi na doka saboda an kafa su ne ta hanyar _________Option A. takardar umarnin majalisa Option B. dokokin majalisa Option C. takardar umarnin zartarwa Option D. dokokin ƙananan hukumomi,Ana kiransa kamfanoni na jama'a kamar yadda aka kafa jikin mutum domin an kafa su ta hanyar _________ Option A. A rubuce-rubuce na jama'a Option B. ayyukan majalisa Option C. kayan zartarwa Option D. Bye-dokokin,49.19722037054273,43.14154646935658,68.57142857142857
Which state institution serves as a link between the government and the people ? A. Office of the president B. The civil service C. the judiciary D. the church,Wace hukuma ce ta ƙasa ke zama jagaba ko mahaɗi tsakanin gwamnati da jama'a? Option A. Ofishin shugaban ƙasa Option B. Ma'aikatan gwamnati Option C. Ma'aikatar shari'a Option D. Coci,Wace cibiyoyin jihohi ke aiki a matsayin hanyar alaƙa tsakanin gwamnati da mutane? Option A. Ofishin Shugaban Kasa Option B. sabis na farar hula Option C. Jagoranci Option D. cocin,46.10233224692734,22.449827109832686,60.0
"The media play a vital role in the political environment in that, it ________ A. articulates the views of individuals B. incites people to be lawless C. projects individuals above the state D. articulates the views of the ruling party",Kafofin yaɗa labarai suna taka rawa mai mahimmanci a fagen siyasa ta yadda suke ________ Option A. bayyana ra'ayoyin mutane Option B. tunzura jama'a su zama marasa bin doka Option C. ɗaukaka ɗaiɗaikun mutane sama da ƙasa Option D. bayyana ra'ayoyin jam'iyya mai mulki kawai,"Kafofin watsa labaru suna taka muhimmiyar rawa a cikin yanayin siyasa a wannan, shi ________ Option A. Maimaita ra'ayoyin mutane Option B. Haɓaka mutane su zama doka Option C. Ayyukan mutane sama da jihar Option D. Maimaita ra'ayoyin jam'iyyar mulki",54.33805557741549,35.83385914872078,48.888888888888886
Military might is a major determinant of a country's _______ A. independence B. democracy C. foreign policy D. wealth,Ƙarfin soja babban abu ne dake nuna _______ Option A. ’yancin kai Option B. tsarin dimokuraɗiyya Option C. manufofin alaƙar ƙasa da ƙasashen waje Option D. arziki,Sojoji na iya zama babban hukuncin kasar _______ Option A. 'Yanci Option B. Dimokiradiyya Option C. manufofin kasashen waje Option D. Dkiya,54.591693958699814,40.58804395240172,59.25925925925925
The major role of minority parties in parliament is to _______ A. criticize every government policy B. ensure democratic governance C. monitor the activities of the president D. supervise the passage of bills,Babban aikin jam'iyyun marasa rinjaye a majalisa shi ne _______ Option A. kushe duk wata manufa ta gwamnati Option B. tabbatar da gudanar da mulki na dimokuraɗiyya Option C. sanya ido kan ayyukan shugaban ƙasa Option D. kula da aiwatar da dokoki,Babban rawar da 'yan tsiraru a majalisa shine _______ Option A. Yi soki kowace manufar gwamnati Option B. DON HUKUNCIN Democratic Option C. Kulawa da ayyukan shugaban Option D. Kula da hanyoyin biyan kuɗi,45.43689710521987,29.105444718517063,59.523809523809526
"The political parties established in West Africa in the one thousand, nine hundred and fifty's were aimed at ________ A. securing independence for their people B. Participating in the colonial administration C. introducing guerilla warfare against Europeans D. representing their people in the British parliament",Jam'iyyun siyasar da aka kafa a Afirka ta Yamma a shekarun alif ɗaya da ɗari tara da hamsin (1950s) sun karkata ne ga ________ Option A. tabbatar da samun 'yancin kai ga al'ummarsu Option B. shiga cikin gudanar da mulkin mallaka Option C. ƙaddamar da yaƙin sari-ka-noke a kan Turawa Option D. wakiltar mutanensu a majalisar dokokin Burtaniya,"Jam'iyyun siyasa da aka kafa a Yammacin Afirka a cikin dubu daya, ɗari tara da hamsin ne na yi a ________ Option A. Saka 'yancin kai ga mutanensu Option B. Kasancewa cikin tsarin mulkin mallaka Option C. Gabatar da Guerilla yaki da Turawa Option D. Mai wakiltar mutanensu a cikin majalisar Biritaniya",55.336944057486704,35.23855961532942,50.0
Which colonial administration in West Africa sought to integrate her colonies with their home country? A. British B. Dutch C. French D. Danes,Wane salon mulkin mallaka ne a Afirka ta Yamma ya yi ƙoƙarin haɗe yankunan da yake mulka su zama ɗaya da ƙasarsu ta asali? Option A. Burtaniya Option B. Holan Option C. Faransa Option D. Danes,Wanne gwamnatin mulkin mallaka a yammacin Afirka ya nemi haduwa da mazauna da kasarsu tare da ƙasarsu ta asali? Option A. Biritaniya Option B. Dutch Option C. Faransanci Option D. Danes,57.2408866183127,30.598765775479198,50.0
The following are benefits member countries derive from the Economic Community of West African State (ECOWAS) except _______ A. economic cooperation B. Larger market C. military assistance D. free ports,Duk waɗannan suna daga cikin amfanin da ƙasashe mambobi suke samu daga Ƙungiyar Haɗin Kan Tattalin Arzikin Kasashen Afirka ta Yamma in ban da _______ Option A. haɗin gwiwar tattalin arziki Option B. faɗaɗa kasuwanci Option C. taimakon soji Option D. tashoshin jiragen ruwa kyauta,Masu zuwa suna amfani da ƙasashen membobinsu sun samo asali daga yankin tattalin arzikin jihar Yammacin Afirka (ECOWAS) ban da _______ Option A. Hadin gwiwar tattalin arziki Option B. Makarantu mafi girma Option C. Taimako na soja Option D. Ports kyauta,50.629033387030375,34.16559481848735,62.22222222222222
Which of the following is not an obligation of a citizen? A. payment of taxes B. voting in an election C. protecting public property D. attending religious gathering,Wanne ne daga cikin waɗannan ba ya daga cikin wajibcin ɗan ƙasa? Option A. biyan haraji Option B. yin zaɓe Option C. kare kayan gwamnati Option D. halartar taron addini,Wanne daga cikin waɗannan ba wajibi ne na ɗan ƙasa ba? Option A. Biyan haraji Option B. jefa kuri'a a zaben Option C. Kare mallakar jama'a Option D. halartar taro na addini,61.65988123678776,30.070347976947094,50.0
The implementation of indirect rule was supervised by the __________ A. Chiefs and Councils of elders B. British officials C. spiritual leaders of the land D. educated elite,Gudanar da tsarin mulkin fakaice ya kasance a ƙarƙashin kulawar __________ Option A. Sarakuna da Majalisar dattawa Option B. Jami’an Burtaniya Option C. Shugabannin addini na ƙasar Option D. Masu ilimin zaman,Aiwatar da mulkin kai tsaye da __________ Option A. Shugabanni da kuma majalisar dattawa Option B. Jami'an Burtaniya Option C. Shugabannin ruhaniya na ƙasa Option D. Mai ilimi,57.1606970787108,44.00065943727189,50.0
The electronic and print media makes their views heard on national issues through_______ A. public notice B. adverisement C. documentary D. editorial commentary,Kafofin yaɗa labarai na na'ura da na bugawa suna bayyana ra'ayoyinsu a kan al'amuran ƙasa ta hanyar _______ Option A. sanarwa ga jama'a Option B. talla Option C. shirin dambarku Option D. sharhin edita,Kafofin watsa labarai na lantarki da buga labarai sun ji ra'ayinsu game da batutuwan ƙasa ta hanyar_____ Option A. Sanarwar jama'a Option B. Tallace-tallace Option C. Takardar Option D. Sharhin Sharhi,52.836210189381994,35.61579688723031,52.94117647058824
Any type of restricted franchise is a violation of the principle of ________ A. constitutionalism B. soveriegnty C. political equality D. editorial commentary,Duk wani nau'i na takaita haƙƙin jefa ƙuri'a ya saɓa wa ƙa'idar ________ Option A. tsarin mulki Option B. ikon mallaka Option C. daidaiton siyasa Option D. sharhin edita,Kowane irin ƙuntatawa ikon amfani da ikon mallaka shine take hakkin ka'idodin ________ Option A. Tsarin mulki Option B. Mulki Option C. daidai na siyasa Option D. Sharhin Sharhi,55.93168497313762,41.72803476742279,55.172413793103445
Public corporation can operate in a more efficient manner if they are ________ A. free from political interference B. controlled by the judicial service commission C. under the head of the civil service D. controlled by the military,Hukumomin gwamnati za su iya gudanar da ayyukansu cikin inganci idan har _________Option A. babu tsoma bakin siyasa a cikinsu Option B. hukumar shari’a ce ke iko da su Option C. suna ƙarƙashin jagorancin shugaban ma’aikatan gwamnati Option D. sojoji ne ke iko da su,Kamfanin Kamfanin Jama'a na iya yin aiki a cikin mafi inganci idan sun kasance ________ Option A. Kyauta daga tsangwama na siyasa Option B. Kamfanin Hukumar Kula da Hukumar shari'a Option C. karkashin shugaban aikin soja Option D. Soja ta soja,43.80143808193209,25.80321040057648,77.77777777777779
The agency responsible for fulfilling the purpose of the state is ________ A. government B. pressure group C. public corporation D. media,Hukumar dake da alhakin cika manufofin ƙasa ita ce ________ Option A. gwamnati Option B. ƙungiyoyin matsin-lamba Option C. hukumomin gwamnati Option D. kafofin yaɗa labarai,Hukumar Kula da Ciyar da Cikakken Jihar ita ce ________ Option A. Gwamnati Option B. Kungiyar Mugu Option C. Corporation Corporation Option D. Media,41.926052346774114,44.2367689058873,46.15384615384615
The power of the electorate signifies _________ A. political sovereignty B. legal sovereignty C. external sovereignty D. internal sovereignty,Ikon masu jefa ƙuri'a yana nuna alamar _________ Option A. ikon mallaka na siyasa Option B. ikon mallaka na shari'a Option C. ikon mallaka na waje Option D. ikon mallaka na gida,Ikon zabe yana nuna _________ Option A. Siyayya ta siyasa Option B. Cutar Saduwa Option C. Saduwa na waje Option D. Cutar ciki na ciki,42.28872755088757,42.755601561571176,50.0
The removal of government direct control and monopoly in manufacturing and service sectors is called __________ A. privatization B. specialization C. commercialization D. decentralization,Cire ikon gwamnati kai-tsaye da kuma ikon mallakar komai ita kaɗai a ɓangarorin masana’antu da ayyuka ana kiransa __________ Option A. sayar da hannun jarin gwamnati ga masu zaman kansu Option B. ƙwarewa a kan fanni guda Option C. gudanar da kasuwanci don riba Option D. raba madafun iko,Cire na gwamnati kai tsaye da kuma abubuwan kera abubuwa a masana'antu da kuma sectorsungiyar sabis da ake kira __________ Option A. Hadin kai Option B. Kwarewar Option C. Kasuwanci Option D. Decentalization,38.6089786150644,26.456847196190044,69.38775510204081
ECOWAS monitoring group (ECOMOG)  was established to ________ A. recruit able-bodied men to defend West Africa B. restore peace to war-torn West African countries C. change bad government in West Africa D. corporation of the ex-servicemen with the governor,An kafa rundunar sa ido ta ECOMOG wacce ke ƙarƙashin ECOWAS don ________Option A. ɗaukar ƙwararan maza aikin soja don kare Afirka ta Yamma Option B. dawo da zaman lafiya a ƙasashen Afirka ta Yamma da yaƙi ya daidaita Option C. canza miyagun gwamnatoci a Afirka ta Yamma Option D. haɗin gwiwar tsofaffin sojoji da gwamna,An kafa kungiyar ECOWAS) zuwa ________ Option A. Masu daukar ma'aikata masu iya cin hanci da ikon kare Yammacin Afirka Option B. Dawo da zaman lafiya ga kasashen da aka tsor da kasashen da yaki a kasashen Afirka yammacin Afirka Option C. Canza mummunan gwamnati a Yammacin Afirka Option D. Corporation na tsohon men ma'aikatar da gwamna,47.64096844459782,24.338211420791826,75.0
Industrious workers should be promoted and ...... ones should be dismissed. A. indolent B. dishonest C. inactive D. sluggish,daga darajar ma`aikatan kamfanonin za a yi ....... Option A. Hankali Option B. Rashin gaskiya Option C. m Option D. Cikin kasala,Ya kamata a inganta ma'aikatan masana'antu da ....... Option A. Hankali Option B. Rashin gaskiya Option C. m Option D. sluggish,65.23218653824036,66.82401417703207,40.909090909090914
Dishonest traders sell fake products instead of ........... ones. A. costly B. durable C. genuine D. perfect,maha`incin dankasuwar ya siyarda jabun kayan maimakon na gari ......... Option A. Mai tsada Option B. mai dorewa Option C. na gaske Option D. cikakke,"Kasuwancin marasa gaskiya suna sayar da samfuran karya maimakon ...........,. Option A. Mai tsada Option B. mai dorewa Option C. na gaske Option D. cikakke",71.35587473442719,65.60461463466422,40.0
The policy will .......... havoc on the economy of the nation. A. wreak B. promote C. produce D. wreck,manufofin za su kawo .......... Game da tattalin arzikin kasar Option A. Cutar Option B. Ɗaukaka Option C. Samar Option D. Lalata,Manufofin za su .......... Havoc game da tattalin arzikin kasar. Option A. Wreak Option B. Inganta Option C. D. Wreck,57.287031528023114,46.021129713195776,36.36363636363637
The librarian has not entered the new books in the .......... A. list B. directory C. catalogue D. roster,ma`aikacin dakin karatun bai shigar da litattafan ba a ......... Option A. list Option B. Jagora Option C. Tsari Option D. Tsarin aiki,Karatun littattafan bai shigar da sabbin littattafan a cikin .......... Option A. Jerin Option B. Directory Catal Option D. Roster,49.58363849740341,41.041612045430405,60.86956521739131
Mosquito parasites have become ...... to quinine. A. resistant B. immune C. opposed D. defiant,cizon sauro yan zama .......... Mai radadi Option A. Bijire Option B. Kariya Option C. Kishiya Option D. Kangare,Ararfafa sauro sun zama ...... zuwa Quinine. Option A. Resantasantawa Option B. Rashin rigakafi Option C. Shin Option D. Mai ba da Bayani,45.09641986336998,33.164037188800606,68.42105263157895
The unionists .......... the meeting with the management. A. rejected B. hindered C. boycotted D. banned,Yan kungiyar sun .......... gana wa da shuwagabannin Option A. Kore Option B. Rufe Option C. Ƙaurace Option D. Hana,Kungiyar kula da ganawa .......... taron tare da gudanarwa. Option A. Rikici Option B. Yana Hayar Option C. Ka kauracewa Option D. An dakatar da shi,49.33316161145342,34.98134720897731,80.0
The proprietor has promised to ......... the dilapidated classroom blocks. A. erect B. renovate C. patch D. fabricate,shugaban makarantar ya yi alkawarin ........... Option A. Kafa Option B. Gyara Option C. Face Option D. Kwaiwaya,Maigidan ya yi alkawarinsa ... ..... Option A. Kafa Option B. Sake gyara Option C. D. yaduwa,55.602547963132395,52.38465912415709,50.0
We heard that Bada has served time. This means that Bada has A. always been punctual B. been the time keeper C. been to prison D. been a faithful servant,mun ji cewar Bada ya yi aikin a kan lokaci Option A. Koyaushe yana zuwa Option B. shi ne mai kula da lokaci Option C. Ya je  kurkuku Option D. ya kasance amintaccen bawa,Mun ji cewa Badana ya yi aiki lokaci.Wannan yana nufin cewa Bada yana da Option A. Koyaushe an daidaita Option B. shine mai tsaron lokaci Option C. kasance kurkuku Option D. ya kasance bawan aminci,65.5799243379611,28.372468767280072,55.88235294117647
Mary and I have never seen eye to eye on politics. This means that we have never A. agreed on politics B. engaged in politics C. discussed politics D. benefited from politics,ni da Maryam ba mu taba yin ido biyu a siyasa ba Option A. An amince a siyasa Option B. Shiga siyasa Option C. Tattauna siyasa Option D. Amfana daga siyasa,Maryamu da ban taba ganin ido da ido kan siyasa ba.Wannan yana nufin cewa ba mu taba Option A. An yarda da siyasa Option B. Ya shiga siyasa Option C. da aka tattauna siyasa Option D. Ba da fa'ida daga siyasa,66.39817515406371,24.08298987331699,64.51612903225806
Helen has always been a wet blanket. This means that Helen A. always gets wet B. betrays her friends C. interacts freely with other people D. stops others from enjoying themselves,Halen ta kasance kullum sai ta yi fitsarin kwamnce. Wannan yana nufin cewa Helen Option A. Yana jiƙewa koyaushe Option B. cin amanar ƙawayenta Option C. tana hurɗa da kowa Option D. hana washu jin daɗi,Helen ya kasance koyaushe wani rigar bargo.Wannan yana nufin cewa Helen Option A. Koyaushe sami rigar Option B. Beserays abokanta Option C. hula da yardar kaina tare da sauran mutane Option D. Dakatar da wasu daga jin dain kansu,49.714747613368196,26.812033766381642,77.77777777777779
The new policy has come under fire. This means that the policy is A. generating controversy B. being criticized C. being scrutinized D. causing a riot,sabuwar dokar ta zo ne da zafi. Wannan yana nufin cewa manufar ita ce Option A. Jawo ruɗani Option B. Ana ƙalubalanta Option C. Ana bincika Option D. Jawo tarzoma,Sabuwar manufofin ta shigo karkashin wuta.Wannan yana nufin cewa manufar ita ce Option A. Jam'iyya ta samar da rigima Option B. Ana sarantawa Option C. Kasancewa mai scrutinized Option D. haifar da hargitsi,54.96528034408965,39.01688087562046,56.666666666666664
We were surprised to learn that Tom had been let off the hook. This means that Tom had A. not been punished B. gone fishing alone C. been sent away D. not been dismissed,mun yi mamakin yadda Tom ya bar kugiyar. Wannan yana nufin Tom yana da Option A. Ba a horon sa Option B. Tafi kamun kifi Option C. An aika Option D. ba a kore shi ba,Munyi mamakin sanin cewa Tom ya bar ugiya.Wannan yana nufin Tom yana da Option A. Ba a azabta shi ba Option B. Tashi kamun kifi Option C. An aika Option D. ba a kore shi ba,79.15550211027322,66.25514644108668,27.77777777777778
He is at the crossroads of his life. This means that it is time for him to A. make a very important decision B. retrace his steps C. make peace with everyone D. take his studies seriously,ya zo gangara a rayuwar sa. Wannan yana nufin cewa lokaci ya yi da a gare shi Option A. Yanke hukunci mai muhimmanci Option B. Janye matasyinsa Option C. Shiri da kowa Option D. Ɗaukar karatunsa da muhimmanci,Yana a kan hanyoyin da ransa ne.Wannan yana nufin cewa lokaci ya yi da a gare shi Option A. Yi hukunci mai mahimmanci Option B. Rage matakansa Option C. Yi salama da kowa Option D. Yi karatunsa da muhimmanci,69.48205423870046,49.39092637402663,36.84210526315789
We shall understand her better by and by. This means that we shall know her better A. without her knowing it B. much later C. before long D. by spending time with her,yakamata mu fahimce ta dakyau. Wannan yana nufin cewa za mu san ta da kyau. Option A. Ba tare da san shi ba Option B. Can daga baya Option C. Kafin a jima Option D. Ta hanyar zama da ita,Za mu fahimci ta da ta.Wannan yana nufin cewa za mu san ta da kyau Option A. Ba tare da ta san shi ba Option B. Da yawa daga baya Option C. kafin dogon Option D. Ta hanyar kwana tare da ita,71.60825670168529,55.5357518247944,30.0
The student's story did not ring true. This means that the student's story was A. not audible B. not believable C. full of suspense D. quite thrilling,labarin da dalibin ya bayar ba yi kama da gaskiya ba. Wannan yana nufin cewa labarin dalibi ya kasance Option A. A a iya ji Option B. Ba za a yadda da shi ba Option C. Cike da jan hahkali Option D. Gwanin ban sha'awa,Labarin alibin bai sake yin sautin gaskiya ba.Wannan yana nufin cewa labarin dalibi ya kasance Option A. Ba a ba da sauraro ba Option B. Ba abin gaskantawa bane Option C. cike da shakku Option D. Yayi matukar farin ciki,58.39318200264467,38.10588244952276,57.77777777777777
Mathematics is a closed book to me. This means that I A. do not have to study Mathematics B. do not understand Mathematics C. have never passed Mathematics D. cannot avoid studying Mathematics,ilimin lissafi ba bangare naba ne. Wannan yana nufin cewa ni Option A. Ba san an karanta Mathematics ba Option B. Ba a gane Mathematics ba Option C. Ba a cin Mathematics ba Option D. Ba za a iya ƙin karanta Mathematics ba,Ilmin lissafi akwati ce ta rufewa a wurina.Wannan yana nufin cewa ni Option A. Ba lallai ne ku nazarin ilimin lissafi ba Option B. Kada ku fahimci ilimin lissafi Option C. Ba su taa zartar da lissafi ba Option D. Ba za a iya guje wa nazarin ilimin lissafi ba,47.990720634306925,38.70869736388444,65.11627906976744
I think children are more robust than adults. A. healthy and strong B. pleasant and cheerful C. vital and dependable D. plump and curvy,yaran sun nuna nadamarsu sama da manyan. Option A. Lafiyayye kuma ƙaƙƙarfa Option B. Mai fara'a kuma mai haba-haba Option C. Mai muhimmanci kuma abin dogara Option D. kulullui kuma mai siga,Ina tsammanin yara sun fi arfin manya. Option A. lafiya da arfi Option B. Fiye da murna Option C. da muhimmanci da dogaro Option D. Plump da Curvy,35.322324648104406,14.576546823904845,71.875
The new law was meant to mitigate the people's suffering. A. restrain B. moderate C. stop D. alleviate,manuar sabuwar doakr ita ce ta shawo kan matsalar tsananin da ake ciki Option A. tsare Option B. matsakaici Option C. tsayar da Option D. warkar,An nuna sabuwar dokar ta lalata wahalar mutane. Option A. hana Option B. matsakaici Option C. Tsaya Option D. Alleviate,47.07655672224741,28.078763854979947,61.53846153846154
The judge is incorruptible. A. consistent B. honest C. responsible D. outspoken,alkalin ba dan rashawa ba ne Option A. Mara yankewa Option B. Mai gaskiya Option C. Mai kula Option D. Mai faɗar gaskiya,Alkalin ba shi yiwuwa. Option A. daidaito Option B. mai gaskiya Option C. Mai da alhaki Option D. Shanga,48.05061351074508,25.579146703003087,47.82608695652174
Whatever my boss decides is irrevocable. A. final B. true C. necessary D. enforced,Duk abin da maigidan ya yanke hukunci ba zai iya warwarewa ba. Option A. Na ƙarshe Option B. gaskiya Option C. wajibi Option D. ƙaƙaba,Duk abin da maigidan ya yanke hukunci ba zai iya warwarewa ba. Option A. Final Option B. Gaskiya ne Option C. Dole Option D. An shirya,73.33470892363898,62.60775770563902,24.0
The printer took a cursory look at the document. A. quick B. long C. puzzled D. careful,mai dab`in ya kalli aikin cikin rudani Option A. sauri Option B.  dogo Option C. a rikice Option D. a nutse,Filin firinta ya auki masana'anta. Option A. Mai sauri Option B. C. rikice-rikice Option D. Kula,42.85956455998554,17.432928376545274,61.904761904761905
Bola vehemently denied stealing the money. A. strongly B. fearlessly C. openly D. strictly,Bola ta ki amsa cewar shi ya sace kudin Option A. Da ƙarfi Option B. rashin tsoro Option C. a buɗe Option D. lallai-lallai,Bola Venemently musun sata kudin. Option A. Da karfi Option B. tsoron tsoro Option C. A bayyane Option D. tsananin,46.03898190707529,25.01119991424866,50.0
"In the olden days, people gave cowries ........... food. A. on exchange for B. in exchange of C. in exchange for D. on exchange with","A cikin zamanin tsoho, mutane sun ba da daskararru ........... abinci. Option A. a masuyar Option B. a kan musayar Option C. a kan musayarr Option D. a musanya da","A cikin zamanin tsoho, mutane sun ba da daskararru ........... abinci. Option A. A musayar Option B. A musayar Option C. A musanya Option D. A musayar tare da",78.79570931853708,67.62059525012431,20.0
My sister prides herself .......... her cooking. A. on B. for C. over D. in,Yar`uwata ta yabi kanta ........ girki Option A. A kai Option B. don Option C. sama Option D. ciki,Yar'uwana' yar'uwata kanta .......... dafa abinci. Option A. A Option B. Don Option C. Sama Option D. A,56.38224869067119,43.67973459599512,42.10526315789473
"The earlier we leave, ......... for us. A. the best B. the much better C. the better D. it is better","A baya mun tafi, ......... a gare mu. Option A. Wanda ya fi kowanne Option B. Wanda ya yi fice Option C. mafi Option D. wannan ya fi","A baya mun tafi, ......... a gare mu. Option A. mafi kyau Option B. mafi kyau sosai Option C. mafi kyau Option D. Zai fi kyau",61.7021120602623,61.27122890911888,42.857142857142854
The men were charged ......... murder. A. of B. for C. with D. on,an tuhumi mutamen da .......... kisan kai Option A. Na  Option B. don Option C. da Option D. a kan,An tuhumi maza ......... kisan kai. Option A. na Option B. Don Option C. Tare da Option D. ON,65.09857034587269,50.22789061171467,35.0
It is rude to cut ......... when people are talking. A. in B. through C. off D. from,yana daga cikin rashin da`a .......... mutane idan suna magana Option A. a ciki Option B. ta Option C. bari  Option D. daga,Yana da m a yanka ......... lokacin da mutane ke magana. Option A. A Option B. ta Option C. Kashe Option D. daga,55.18658742693312,47.22049902731232,52.17391304347826
Ever since that issue came up. I have been sitting on the fence. This means that I havebeen A. continuously in trouble B. sitting alone in the house C. walking around to find a job D. avoiding stating my opinion,tun damatsalar nan ta faru da kasa zaune na kasa tsaye. Wannanyana nufin Option A. cikin matsala koyaushe Option B. zaune shi kaɗai a gida Option C. yawon neman aiki Option D. kauce wa faɗar ra'ayina,Tun daga wannan fitowar ta zo.Ina zaune a shinge.Wannan yana nufin cewa na kasance Option A. Ci gaba da matsala Option B. Zama shi kadai a cikin gidan Option C. Tafiya a kusa da neman aiki Option D. Guji masu bayyana ra'ayina,52.8533525337195,15.263496054469329,75.0
Many of us escaped with the skin of our teet during the crisis. This means that we A. lost some of our teeth B. narrowly escaped C. quickly escaped D. had marks on our skin,da yawa daga cikin mu mun sha da kyar lokacin da rikicin ya taso. Wannan yana nufin cewa mu Option A. rasa wasu haƙoranmu Option B. sha da ƙyar Option C. sha da sauri Option D. muna da zane a jikinmu,Da yawa daga cikin mu sun tsere da fata na teet yayin rikicin.Wannan yana nufin cewa mu Option A. An rasa wasu hakora Option B. dardrowly ya tsere Option C. Da sauri ya tsere Option D. yana da alamomin fata,53.787047817776354,32.52854051627449,48.78048780487805
The accused was asked to retract his statement. A. recall B. withdraw C. make D. rewrite,wandaake zargi an nemi da ya janye kalamansa Option A. tuna Option B. janye Option C. yi Option D. sake rubutawa,Wanda ake zargin ya nemi ya koma bayansa. Option A. Ka tuna Option B. Dogara Option C. Yi Option D. Rubuta rubutu,52.53801616679166,20.0080080096125,52.38095238095239
The Chume's house caught fire because their little girl had turned on the gas inadvertently. A. automatically B. hurriedly C. carelessly D. unintentionally,gidan Cume ya kama da wuta saboda yarinyar ta kunna gas din ba tare da mai da hankali a kansa ba Option A. kai tsaye Option B. da sauri Option C. cikin rashin kula Option D. ba da niyya ba,Gidan chume na chume saboda aramar yarinyar ta kunna gas da gangan. Option A. ta atomatik Option B. Da sauri Option C. sakewa Option D. ba da gangan ba,45.91520704242961,23.542549970015227,52.5
Mediocrity in politics should notbe tolerated. A. promoted B. encouraged C. approved D. helped,rashin ladabi ba za a yarda da shi a siyasa ba Option A. ciyarwa gaba Option B. ƙarfafa gwiwa Option C. amincewa Option D. taimakawa,Ba za a yarda da yin magana a cikin siyasa a siyasa ba. Option A. Inganta Option B. Karfafa Option C. An yarda Option D. Taimaka,50.56263486816357,21.874543770744975,60.0
The obstinate boy soon met his waterloo when the war broke out. A. proud B. stubborn C. careless D. rude,taurin kai yaran ya haifar masa da nadama Option A. Taƙama Option B. Gaddamamme Option C. mara kula Option D. mara kunya,Yaron da ya faru ba da gangan ya sadu da Wargeloo lokacin da Yakin ya Barke.lah Option A. Zagi Option B. m Option C. m Option D. Rude,37.23254719325468,11.910661228715949,90.9090909090909
The prescribed textbooks are difficult to find in the bookshops. A. highlighted B. right C. actual D. recommended,litattafan da aka wajabta suna da wahalar samu a dakin sai da litattafai Option A. fitarwa Option B. daidai Option C. na haƙiƙa Option D. wanda ake so,Littattafan da aka wajabta suna da wahalar samu a cikin littattafan. Option A. Mai haskakawa Option B. Dama Option C. Ainihin Option D. Naghara,59.29110564835391,36.31804931852036,46.42857142857143
Our stationery supplies are exhausted. A. completed B. finished C. consumed D. destroyed,ma`ajiyar litattafan mu ta kare Option A. Kammala Option B. Ya gama Option C. cinye Option D. lalata,Abubuwan da suke da su na gida sun gaji. Option A. Kammala Option B. Ya gama Option C. cinye Option D. lalata,69.01411929106175,60.68410610880495,50.0
My sympathies are _____ the victims of the flood. A. on B. to C. with D. about,Alamarata ita ce _____ wadanda abin ya shafa Option A. a kan Option B. zuwa Option C. da Option D. game da,Alamarata ita ce _____ wadanda abin ya shafa. Option A. A Option B. Zuwa Option C. Tare da Option D. Game da,77.17457040804251,56.69097238314296,13.636363636363635
Your application for employment _____ at this very moment. A. was being considered B. is considered C. is being considered D. was considered,Aikace-aikacenku don aiki _____ a wannan lokacin. Option A. an amince da  Option B. an amince da Option C. ana duba yiwuwar amincewa daD. An amince da,Aikace-aikacenku don aiki _____ a wannan lokacin. Option A. ana yin la'akari da shi Option B. ana la'akari dashi Option C. ana la'akari Option D. An yi la'akari dashi,60.597774483449875,49.22314611876411,51.85185185185185
